danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
0.808,0.83,1,-8.238,1,0.0356,0.00575,0.809,0.403,0.465,120.97,audio_features,1P9ZF3ZxRWNTDgJkZOgkI9,spotify:track:1P9ZF3ZxRWNTDgJkZOgkI9,https://api.spotify.com/v1/tracks/1P9ZF3ZxRWNTDgJkZOgkI9,https://api.spotify.com/v1/audio-analysis/1P9ZF3ZxRWNTDgJkZOgkI9,213768,4,Famax - Edit
0.672,0.656,8,-8.313,1,0.0426,0.000577,0.538,0.0756,0.338,119.003,audio_features,2jxJzUWxqX2fnQTD9lmi2x,spotify:track:2jxJzUWxqX2fnQTD9lmi2x,https://api.spotify.com/v1/tracks/2jxJzUWxqX2fnQTD9lmi2x,https://api.spotify.com/v1/audio-analysis/2jxJzUWxqX2fnQTD9lmi2x,346125,4,Papi (Bhabi)
0.692,0.745,6,-7.785,0,0.0519,0.00184,0.879,0.131,0.302,122.015,audio_features,1Rh8OSTma2g6BdfBYXiTrq,spotify:track:1Rh8OSTma2g6BdfBYXiTrq,https://api.spotify.com/v1/tracks/1Rh8OSTma2g6BdfBYXiTrq,https://api.spotify.com/v1/audio-analysis/1Rh8OSTma2g6BdfBYXiTrq,242295,4,Nothing On Me
0.662,0.812,1,-7.719,0,0.0451,0.00396,0.763,0.234,0.0977,119.994,audio_features,1FUUe1VbjWakX9nFfd0Qki,spotify:track:1FUUe1VbjWakX9nFfd0Qki,https://api.spotify.com/v1/tracks/1FUUe1VbjWakX9nFfd0Qki,https://api.spotify.com/v1/audio-analysis/1FUUe1VbjWakX9nFfd0Qki,229000,4,Andalucia
0.578,0.739,7,-9.019,1,0.0312,0.000969,0.634,0.148,0.123,122.986,audio_features,4kar5EtR271EvY3FIFsnJP,spotify:track:4kar5EtR271EvY3FIFsnJP,https://api.spotify.com/v1/tracks/4kar5EtR271EvY3FIFsnJP,https://api.spotify.com/v1/audio-analysis/4kar5EtR271EvY3FIFsnJP,239878,4,Makeda
0.735,0.873,2,-3.971,1,0.0459,0.00273,0.164,0.348,0.348,121.999,audio_features,3ZbWQHFEZGl77HC2a3berD,spotify:track:3ZbWQHFEZGl77HC2a3berD,https://api.spotify.com/v1/tracks/3ZbWQHFEZGl77HC2a3berD,https://api.spotify.com/v1/audio-analysis/3ZbWQHFEZGl77HC2a3berD,208525,4,Baiana - Radio Edit
0.672,0.777,1,-7.994,0,0.0443,0.00535,0.174,0.0751,0.446,122.021,audio_features,1MLxfMNuBOYnCbZDMhb1Zl,spotify:track:1MLxfMNuBOYnCbZDMhb1Zl,https://api.spotify.com/v1/tracks/1MLxfMNuBOYnCbZDMhb1Zl,https://api.spotify.com/v1/audio-analysis/1MLxfMNuBOYnCbZDMhb1Zl,149528,4,Hey Hey - Jack Back Remix
0.675,0.708,8,-7.42,0,0.0325,0.0132,0.0841,0.0898,0.586,119.988,audio_features,40UBIQiUwe6Or8rUKRlG0N,spotify:track:40UBIQiUwe6Or8rUKRlG0N,https://api.spotify.com/v1/tracks/40UBIQiUwe6Or8rUKRlG0N,https://api.spotify.com/v1/audio-analysis/40UBIQiUwe6Or8rUKRlG0N,239926,4,Ode Ireti - Nitefreak Remix
0.696,0.714,5,-9.122,1,0.0547,0.0991,0.00837,0.137,0.067,123.946,audio_features,3eNQJg5bmvpBLlOW0LDqhE,spotify:track:3eNQJg5bmvpBLlOW0LDqhE,https://api.spotify.com/v1/tracks/3eNQJg5bmvpBLlOW0LDqhE,https://api.spotify.com/v1/audio-analysis/3eNQJg5bmvpBLlOW0LDqhE,287419,4,Sawa
0.645,0.811,5,-6.177,0,0.0284,0.00822,0.377,0.0983,0.196,122.013,audio_features,6PK96Y20GrGeiU8yptYGfl,spotify:track:6PK96Y20GrGeiU8yptYGfl,https://api.spotify.com/v1/tracks/6PK96Y20GrGeiU8yptYGfl,https://api.spotify.com/v1/audio-analysis/6PK96Y20GrGeiU8yptYGfl,197213,4,Yumi - edit
0.625,0.901,10,-9.194,1,0.0429,0.486,0.929,0.148,0.12,118.006,audio_features,49wEdWGkL2CcOrXEKklXtJ,spotify:track:49wEdWGkL2CcOrXEKklXtJ,https://api.spotify.com/v1/tracks/49wEdWGkL2CcOrXEKklXtJ,https://api.spotify.com/v1/audio-analysis/49wEdWGkL2CcOrXEKklXtJ,176949,4,Milkshake 20 - Alex Wann Remix
0.754,0.914,6,-8.151,0,0.0413,0.0275,0.764,0.0994,0.346,126.001,audio_features,41TZ7YP0hzQLnZ3pL0x7uz,spotify:track:41TZ7YP0hzQLnZ3pL0x7uz,https://api.spotify.com/v1/tracks/41TZ7YP0hzQLnZ3pL0x7uz,https://api.spotify.com/v1/audio-analysis/41TZ7YP0hzQLnZ3pL0x7uz,215476,4,Banho de Folhas - Maz Remix
0.617,0.911,7,-7.846,0,0.0496,0.161,0.231,0.0911,0.454,119.998,audio_features,5XlPOZNYfOZK7mEc6T450x,spotify:track:5XlPOZNYfOZK7mEc6T450x,https://api.spotify.com/v1/tracks/5XlPOZNYfOZK7mEc6T450x,https://api.spotify.com/v1/audio-analysis/5XlPOZNYfOZK7mEc6T450x,228000,4,Halele - Alex Wann Remix
0.652,0.653,11,-9.869,0,0.0704,0.428,0.0273,0.138,0.0745,120.051,audio_features,4BGbzOXgQqfhHUeqSJ1x9E,spotify:track:4BGbzOXgQqfhHUeqSJ1x9E,https://api.spotify.com/v1/tracks/4BGbzOXgQqfhHUeqSJ1x9E,https://api.spotify.com/v1/audio-analysis/4BGbzOXgQqfhHUeqSJ1x9E,169380,4,Somebody’s Watching Me
0.7,0.726,1,-9.583,1,0.0358,0.132,0.046,0.115,0.122,122.978,audio_features,7x0RIQjVXoCyapWthlRG69,spotify:track:7x0RIQjVXoCyapWthlRG69,https://api.spotify.com/v1/tracks/7x0RIQjVXoCyapWthlRG69,https://api.spotify.com/v1/audio-analysis/7x0RIQjVXoCyapWthlRG69,195122,4,It's Not Right - Radio Edit
0.701,0.816,11,-10.55,0,0.0355,0.0112,0.413,0.123,0.207,121.983,audio_features,1Rv6Lfdcny3Avjmpm4W4YM,spotify:track:1Rv6Lfdcny3Avjmpm4W4YM,https://api.spotify.com/v1/tracks/1Rv6Lfdcny3Avjmpm4W4YM,https://api.spotify.com/v1/audio-analysis/1Rv6Lfdcny3Avjmpm4W4YM,260656,4,Your Voice - Adam Port Remix
0.679,0.794,2,-9.803,1,0.0353,0.389,0.51,0.0928,0.389,123.025,audio_features,6tE5zuD7eC7cV2O1IyjRLX,spotify:track:6tE5zuD7eC7cV2O1IyjRLX,https://api.spotify.com/v1/tracks/6tE5zuD7eC7cV2O1IyjRLX,https://api.spotify.com/v1/audio-analysis/6tE5zuD7eC7cV2O1IyjRLX,359024,4,Anchor Point
0.67,0.849,7,-4.806,0,0.0336,0.00117,0.0698,0.221,0.0374,122.005,audio_features,57e5ib2PnvuiaTvaI4jGDp,spotify:track:57e5ib2PnvuiaTvaI4jGDp,https://api.spotify.com/v1/tracks/57e5ib2PnvuiaTvaI4jGDp,https://api.spotify.com/v1/audio-analysis/57e5ib2PnvuiaTvaI4jGDp,222295,4,Premier Gaou - Nitefreak Remix
0.631,0.808,9,-9.282,0,0.0385,0.00249,0.417,0.0745,0.29,120.012,audio_features,1kEdYirmW9IZ4R4QFaPvpE,spotify:track:1kEdYirmW9IZ4R4QFaPvpE,https://api.spotify.com/v1/tracks/1kEdYirmW9IZ4R4QFaPvpE,https://api.spotify.com/v1/audio-analysis/1kEdYirmW9IZ4R4QFaPvpE,235859,4,Disappear
0.663,0.805,1,-8.049,1,0.0366,0.0979,0.00056,0.17,0.194,122.982,audio_features,4UHPdV0a90USlUxUgnXIU2,spotify:track:4UHPdV0a90USlUxUgnXIU2,https://api.spotify.com/v1/tracks/4UHPdV0a90USlUxUgnXIU2,https://api.spotify.com/v1/audio-analysis/4UHPdV0a90USlUxUgnXIU2,242561,4,Told You
0.589,0.942,7,-7.399,0,0.0392,0.0033,0.781,0.128,0.123,122.007,audio_features,19UXLEH4r9DTYjZtqzlufP,spotify:track:19UXLEH4r9DTYjZtqzlufP,https://api.spotify.com/v1/tracks/19UXLEH4r9DTYjZtqzlufP,https://api.spotify.com/v1/audio-analysis/19UXLEH4r9DTYjZtqzlufP,271475,4,Fortress (feat. Rhye) - Moojo Remix
0.702,0.721,11,-11.187,0,0.0373,0.0525,0.867,0.0895,0.283,119.947,audio_features,6bsTHILEE5UOB2udyoYnEs,spotify:track:6bsTHILEE5UOB2udyoYnEs,https://api.spotify.com/v1/tracks/6bsTHILEE5UOB2udyoYnEs,https://api.spotify.com/v1/audio-analysis/6bsTHILEE5UOB2udyoYnEs,176016,4,The Rhythm of the Night
0.713,0.637,4,-9.0,0,0.0359,0.167,0.849,0.158,0.46,120.992,audio_features,3GpHjXjwvoohxCit270wwR,spotify:track:3GpHjXjwvoohxCit270wwR,https://api.spotify.com/v1/tracks/3GpHjXjwvoohxCit270wwR,https://api.spotify.com/v1/audio-analysis/3GpHjXjwvoohxCit270wwR,171428,4,Aya - THEMBA's Herd Remix
0.625,0.774,7,-7.614,1,0.034,0.00994,0.0331,0.0358,0.408,122.032,audio_features,7xF4m3N4NhUeLVbMnnwOnk,spotify:track:7xF4m3N4NhUeLVbMnnwOnk,https://api.spotify.com/v1/tracks/7xF4m3N4NhUeLVbMnnwOnk,https://api.spotify.com/v1/audio-analysis/7xF4m3N4NhUeLVbMnnwOnk,268033,4,Losing My Religion
0.718,0.885,8,-8.637,1,0.0426,0.0185,0.824,0.106,0.411,120.003,audio_features,6yD4nL8def39R3QplxYGo5,spotify:track:6yD4nL8def39R3QplxYGo5,https://api.spotify.com/v1/tracks/6yD4nL8def39R3QplxYGo5,https://api.spotify.com/v1/audio-analysis/6yD4nL8def39R3QplxYGo5,340125,4,Does It Matter - Ajna (BE) Remix
0.581,0.747,2,-10.227,1,0.0424,0.00369,0.0142,0.34,0.166,121.987,audio_features,76UOMh4rQocYNavvGLgGiw,spotify:track:76UOMh4rQocYNavvGLgGiw,https://api.spotify.com/v1/tracks/76UOMh4rQocYNavvGLgGiw,https://api.spotify.com/v1/audio-analysis/76UOMh4rQocYNavvGLgGiw,178817,4,Morenita
0.619,0.919,8,-9.445,0,0.0427,0.0275,0.778,0.0905,0.0285,122.987,audio_features,47pijfgcSq0ya8SLExKCxa,spotify:track:47pijfgcSq0ya8SLExKCxa,https://api.spotify.com/v1/tracks/47pijfgcSq0ya8SLExKCxa,https://api.spotify.com/v1/audio-analysis/47pijfgcSq0ya8SLExKCxa,199044,4,The Rhythm
0.582,0.719,7,-10.307,1,0.0382,0.000126,0.293,0.0691,0.363,119.978,audio_features,3PWTpVxiU1LXtpzUhSsAKJ,spotify:track:3PWTpVxiU1LXtpzUhSsAKJ,https://api.spotify.com/v1/tracks/3PWTpVxiU1LXtpzUhSsAKJ,https://api.spotify.com/v1/audio-analysis/3PWTpVxiU1LXtpzUhSsAKJ,328000,4,Ohiboki
0.646,0.943,10,-6.74,0,0.0534,0.0142,0.499,0.325,0.0388,122.986,audio_features,54PCyKj5lICOgjk5WaC0li,spotify:track:54PCyKj5lICOgjk5WaC0li,https://api.spotify.com/v1/tracks/54PCyKj5lICOgjk5WaC0li,https://api.spotify.com/v1/audio-analysis/54PCyKj5lICOgjk5WaC0li,226348,3,Remember Me
0.733,0.756,1,-9.319,0,0.0634,0.0244,0.0398,0.202,0.41,114.993,audio_features,1k8UhmiSVxit4kIPynyQ4l,spotify:track:1k8UhmiSVxit4kIPynyQ4l,https://api.spotify.com/v1/tracks/1k8UhmiSVxit4kIPynyQ4l,https://api.spotify.com/v1/audio-analysis/1k8UhmiSVxit4kIPynyQ4l,143226,4,This Is The Life - Paradise Inc. Remix
0.725,0.692,4,-9.554,1,0.0494,0.192,0.0457,0.0552,0.0682,121.993,audio_features,1K3yaANnuU9NRXashS7rHq,spotify:track:1K3yaANnuU9NRXashS7rHq,https://api.spotify.com/v1/tracks/1K3yaANnuU9NRXashS7rHq,https://api.spotify.com/v1/audio-analysis/1K3yaANnuU9NRXashS7rHq,248265,4,World Hold On - THEMBA Remix
0.838,0.472,0,-8.975,0,0.0689,0.00908,0.813,0.0403,0.454,121.989,audio_features,1jAx40KV2Azdq3ACzqWEmt,spotify:track:1jAx40KV2Azdq3ACzqWEmt,https://api.spotify.com/v1/tracks/1jAx40KV2Azdq3ACzqWEmt,https://api.spotify.com/v1/audio-analysis/1jAx40KV2Azdq3ACzqWEmt,352277,4,Mano Mano - Notre Dame Remix
0.701,0.879,7,-6.278,1,0.0763,0.0103,0.0187,0.172,0.154,126.007,audio_features,4DndSKZKWXbbBxi5lO4QUP,spotify:track:4DndSKZKWXbbBxi5lO4QUP,https://api.spotify.com/v1/tracks/4DndSKZKWXbbBxi5lO4QUP,https://api.spotify.com/v1/audio-analysis/4DndSKZKWXbbBxi5lO4QUP,171429,4,El Sueno
0.583,0.947,10,-4.137,0,0.154,0.00356,0.0,0.153,0.235,121.924,audio_features,08A8l1xJ5mjaZ0ltQ6RzRk,spotify:track:08A8l1xJ5mjaZ0ltQ6RzRk,https://api.spotify.com/v1/tracks/08A8l1xJ5mjaZ0ltQ6RzRk,https://api.spotify.com/v1/audio-analysis/08A8l1xJ5mjaZ0ltQ6RzRk,181475,4,Want It So Much
0.802,0.827,3,-9.832,1,0.066,0.00409,0.611,0.103,0.228,124.008,audio_features,0ygBH3av9v8hPFPdfdIpgu,spotify:track:0ygBH3av9v8hPFPdfdIpgu,https://api.spotify.com/v1/tracks/0ygBH3av9v8hPFPdfdIpgu,https://api.spotify.com/v1/audio-analysis/0ygBH3av9v8hPFPdfdIpgu,210968,4,San Juan - Band&Dos Remix
0.706,0.575,7,-12.393,1,0.0407,0.418,0.499,0.0813,0.323,120.013,audio_features,5kInckjcUs4cHHLtNuK8BX,spotify:track:5kInckjcUs4cHHLtNuK8BX,https://api.spotify.com/v1/tracks/5kInckjcUs4cHHLtNuK8BX,https://api.spotify.com/v1/audio-analysis/5kInckjcUs4cHHLtNuK8BX,256062,4,Hale
0.788,0.943,11,-6.042,0,0.11,0.000712,0.862,0.0687,0.219,119.993,audio_features,2LY4APQTU8whKRQ8jQPSZG,spotify:track:2LY4APQTU8whKRQ8jQPSZG,https://api.spotify.com/v1/tracks/2LY4APQTU8whKRQ8jQPSZG,https://api.spotify.com/v1/audio-analysis/2LY4APQTU8whKRQ8jQPSZG,296000,4,Rayarah
0.546,0.599,9,-7.96,0,0.0404,0.0985,0.0343,0.0983,0.379,120.835,audio_features,3KaOuwuIuZYfR1VhAENRXG,spotify:track:3KaOuwuIuZYfR1VhAENRXG,https://api.spotify.com/v1/tracks/3KaOuwuIuZYfR1VhAENRXG,https://api.spotify.com/v1/audio-analysis/3KaOuwuIuZYfR1VhAENRXG,201071,4,Runaway
0.652,0.865,6,-7.573,1,0.0412,0.000474,0.725,0.0721,0.367,120.01,audio_features,5Cw7nxRDInmjQ1sCE9jyRi,spotify:track:5Cw7nxRDInmjQ1sCE9jyRi,https://api.spotify.com/v1/tracks/5Cw7nxRDInmjQ1sCE9jyRi,https://api.spotify.com/v1/audio-analysis/5Cw7nxRDInmjQ1sCE9jyRi,234250,4,Wish We Could
0.742,0.816,11,-5.548,0,0.0504,0.00461,0.000586,0.502,0.514,116.996,audio_features,66tTks0fdZ1t8Ux7SF0yrZ,spotify:track:66tTks0fdZ1t8Ux7SF0yrZ,https://api.spotify.com/v1/tracks/66tTks0fdZ1t8Ux7SF0yrZ,https://api.spotify.com/v1/audio-analysis/66tTks0fdZ1t8Ux7SF0yrZ,133365,4,Weyu
0.797,0.724,8,-5.049,0,0.0547,0.0408,0.875,0.0847,0.904,122.027,audio_features,1Oj4UgoSBQWUPaUVakr8sc,spotify:track:1Oj4UgoSBQWUPaUVakr8sc,https://api.spotify.com/v1/tracks/1Oj4UgoSBQWUPaUVakr8sc,https://api.spotify.com/v1/audio-analysis/1Oj4UgoSBQWUPaUVakr8sc,347705,4,My Love for You (Yebba's Heartbreak)
0.728,0.869,1,-5.535,0,0.0531,0.00151,0.0636,0.182,0.356,128.053,audio_features,4ZO5ZKx2VaTILp5oZGOY61,spotify:track:4ZO5ZKx2VaTILp5oZGOY61,https://api.spotify.com/v1/tracks/4ZO5ZKx2VaTILp5oZGOY61,https://api.spotify.com/v1/audio-analysis/4ZO5ZKx2VaTILp5oZGOY61,183311,4,Cuando Fue (feat. Jay Wheeler)
0.769,0.945,4,-6.497,0,0.0409,0.273,0.427,0.317,0.0412,123.027,audio_features,4sPnuN2vegPaCLL7RgC9rV,spotify:track:4sPnuN2vegPaCLL7RgC9rV,https://api.spotify.com/v1/tracks/4sPnuN2vegPaCLL7RgC9rV,https://api.spotify.com/v1/audio-analysis/4sPnuN2vegPaCLL7RgC9rV,224390,4,Falling
0.753,0.816,7,-6.576,1,0.0589,0.0102,0.587,0.152,0.376,128.005,audio_features,3m0cKFBobiuIuNDzOCQJSN,spotify:track:3m0cKFBobiuIuNDzOCQJSN,https://api.spotify.com/v1/tracks/3m0cKFBobiuIuNDzOCQJSN,https://api.spotify.com/v1/audio-analysis/3m0cKFBobiuIuNDzOCQJSN,145908,4,Delante
0.729,0.801,4,-9.066,0,0.0405,0.25,0.857,0.143,0.147,122.023,audio_features,1rakaaEKMNAvqBjRJwRnx9,spotify:track:1rakaaEKMNAvqBjRJwRnx9,https://api.spotify.com/v1/tracks/1rakaaEKMNAvqBjRJwRnx9,https://api.spotify.com/v1/audio-analysis/1rakaaEKMNAvqBjRJwRnx9,169180,4,Dare Your Move
0.646,0.779,4,-10.793,0,0.0423,0.000542,0.821,0.112,0.127,122.0,audio_features,70ofkwt6aIb4bPQ51OQMQO,spotify:track:70ofkwt6aIb4bPQ51OQMQO,https://api.spotify.com/v1/tracks/70ofkwt6aIb4bPQ51OQMQO,https://api.spotify.com/v1/audio-analysis/70ofkwt6aIb4bPQ51OQMQO,371897,4,More Love - Rampa &ME Remix
0.683,0.645,1,-10.195,0,0.0357,0.000158,0.0123,0.117,0.128,124.005,audio_features,5jcwno0cS1H268LWyYpof1,spotify:track:5jcwno0cS1H268LWyYpof1,https://api.spotify.com/v1/tracks/5jcwno0cS1H268LWyYpof1,https://api.spotify.com/v1/audio-analysis/5jcwno0cS1H268LWyYpof1,315380,4,7 Seconds
0.556,0.923,11,-6.7,0,0.134,0.0955,1.81e-05,0.329,0.357,122.091,audio_features,6QRwD2lPC8Er8CYY0moWdy,spotify:track:6QRwD2lPC8Er8CYY0moWdy,https://api.spotify.com/v1/tracks/6QRwD2lPC8Er8CYY0moWdy,https://api.spotify.com/v1/audio-analysis/6QRwD2lPC8Er8CYY0moWdy,199027,3,Young And Beautiful - Afro House Version
0.643,0.936,8,-7.286,1,0.0349,0.00756,0.779,0.109,0.11,121.034,audio_features,2cmFdfsEocKPv1lEYyekB3,spotify:track:2cmFdfsEocKPv1lEYyekB3,https://api.spotify.com/v1/tracks/2cmFdfsEocKPv1lEYyekB3,https://api.spotify.com/v1/audio-analysis/2cmFdfsEocKPv1lEYyekB3,239504,4,Amare
0.807,0.912,7,-9.381,1,0.0473,0.000518,0.936,0.103,0.145,123.009,audio_features,4XwHUW9PAPHIYOW8bXEaSK,spotify:track:4XwHUW9PAPHIYOW8bXEaSK,https://api.spotify.com/v1/tracks/4XwHUW9PAPHIYOW8bXEaSK,https://api.spotify.com/v1/audio-analysis/4XwHUW9PAPHIYOW8bXEaSK,439395,4,Que Pasa
0.77,0.846,7,-5.532,0,0.0359,0.00828,0.719,0.048,0.961,127.981,audio_features,5h1xmefdnY2Y4zld4jnvoE,spotify:track:5h1xmefdnY2Y4zld4jnvoE,https://api.spotify.com/v1/tracks/5h1xmefdnY2Y4zld4jnvoE,https://api.spotify.com/v1/audio-analysis/5h1xmefdnY2Y4zld4jnvoE,193173,4,Madan - Remix
0.748,0.933,6,-6.614,1,0.0518,0.281,0.778,0.343,0.0683,123.995,audio_features,7IPofMltmVFlF1XwrnpZ8A,spotify:track:7IPofMltmVFlF1XwrnpZ8A,https://api.spotify.com/v1/tracks/7IPofMltmVFlF1XwrnpZ8A,https://api.spotify.com/v1/audio-analysis/7IPofMltmVFlF1XwrnpZ8A,194943,4,Anikana-O
0.744,0.887,8,-6.47,0,0.179,0.0291,0.000565,0.166,0.173,122.021,audio_features,3x1cJJJuwuJnzRuv7rrAnH,spotify:track:3x1cJJJuwuJnzRuv7rrAnH,https://api.spotify.com/v1/tracks/3x1cJJJuwuJnzRuv7rrAnH,https://api.spotify.com/v1/audio-analysis/3x1cJJJuwuJnzRuv7rrAnH,179027,4,Ilesa
0.702,0.796,1,-6.454,1,0.0382,0.00247,0.0159,0.072,0.237,123.016,audio_features,1WtZCsQ6C4PtWnq3YqwVSs,spotify:track:1WtZCsQ6C4PtWnq3YqwVSs,https://api.spotify.com/v1/tracks/1WtZCsQ6C4PtWnq3YqwVSs,https://api.spotify.com/v1/audio-analysis/1WtZCsQ6C4PtWnq3YqwVSs,210732,4,Hinde
0.792,0.607,8,-7.292,1,0.0713,0.0129,0.717,0.0781,0.895,121.005,audio_features,4jyh0DRepnfq6yLKXEPQv2,spotify:track:4jyh0DRepnfq6yLKXEPQv2,https://api.spotify.com/v1/tracks/4jyh0DRepnfq6yLKXEPQv2,https://api.spotify.com/v1/audio-analysis/4jyh0DRepnfq6yLKXEPQv2,381322,4,Champion
0.799,0.84,5,-5.844,0,0.0678,0.527,0.00993,0.179,0.572,123.971,audio_features,0iVVaf9CSC02XjHgFDLYRf,spotify:track:0iVVaf9CSC02XjHgFDLYRf,https://api.spotify.com/v1/tracks/0iVVaf9CSC02XjHgFDLYRf,https://api.spotify.com/v1/audio-analysis/0iVVaf9CSC02XjHgFDLYRf,172742,4,Alma de Ibiza (WEPA)
0.847,0.681,5,-8.785,0,0.0439,0.0888,0.225,0.125,0.544,120.004,audio_features,0ko0sZ5hNieT3LRq2lOGl3,spotify:track:0ko0sZ5hNieT3LRq2lOGl3,https://api.spotify.com/v1/tracks/0ko0sZ5hNieT3LRq2lOGl3,https://api.spotify.com/v1/audio-analysis/0ko0sZ5hNieT3LRq2lOGl3,344000,4,Les Gout
0.635,0.712,1,-8.504,1,0.0316,0.02,0.679,0.079,0.141,119.995,audio_features,3XCG6g2qjsbSWZbGiPONod,spotify:track:3XCG6g2qjsbSWZbGiPONod,https://api.spotify.com/v1/tracks/3XCG6g2qjsbSWZbGiPONod,https://api.spotify.com/v1/audio-analysis/3XCG6g2qjsbSWZbGiPONod,178642,4,Solaris - Sabb Radiant Mix
0.732,0.743,6,-6.233,1,0.0496,0.0905,0.814,0.0541,0.538,120.019,audio_features,620eMyji7XM9zf0kHwDsys,spotify:track:620eMyji7XM9zf0kHwDsys,https://api.spotify.com/v1/tracks/620eMyji7XM9zf0kHwDsys,https://api.spotify.com/v1/audio-analysis/620eMyji7XM9zf0kHwDsys,205500,4,Não Sei Parar
0.72,0.72,10,-11.552,0,0.0373,0.00058,0.877,0.115,0.0375,119.998,audio_features,3BWFWF4G8XySY7b98HjS6K,spotify:track:3BWFWF4G8XySY7b98HjS6K,https://api.spotify.com/v1/tracks/3BWFWF4G8XySY7b98HjS6K,https://api.spotify.com/v1/audio-analysis/3BWFWF4G8XySY7b98HjS6K,449093,4,L.I.F.E
0.655,0.742,8,-9.436,0,0.0393,0.084,0.0216,0.0981,0.277,122.009,audio_features,5vaNPQoye1DYsXj0yckiCk,spotify:track:5vaNPQoye1DYsXj0yckiCk,https://api.spotify.com/v1/tracks/5vaNPQoye1DYsXj0yckiCk,https://api.spotify.com/v1/audio-analysis/5vaNPQoye1DYsXj0yckiCk,220253,4,Cure My Desire (feat. Clementine Douglas) - Themba Remix
0.761,0.576,1,-9.861,1,0.0393,0.00214,6.75e-06,0.0943,0.118,120.077,audio_features,5MSpeSGuvcxiQS7Bd8np3q,spotify:track:5MSpeSGuvcxiQS7Bd8np3q,https://api.spotify.com/v1/tracks/5MSpeSGuvcxiQS7Bd8np3q,https://api.spotify.com/v1/audio-analysis/5MSpeSGuvcxiQS7Bd8np3q,192000,4,Abandonment Issues
0.68,0.92,2,-7.393,1,0.0388,0.00164,0.594,0.639,0.264,122.008,audio_features,7y7rapup0WvtynVvkBa4dA,spotify:track:7y7rapup0WvtynVvkBa4dA,https://api.spotify.com/v1/tracks/7y7rapup0WvtynVvkBa4dA,https://api.spotify.com/v1/audio-analysis/7y7rapup0WvtynVvkBa4dA,243481,4,Messiah (feat. Zipho Thusi)
0.637,0.912,11,-7.545,1,0.0409,0.0248,0.239,0.102,0.218,121.985,audio_features,4c5XvzfckDSByLjW3zOOYD,spotify:track:4c5XvzfckDSByLjW3zOOYD,https://api.spotify.com/v1/tracks/4c5XvzfckDSByLjW3zOOYD,https://api.spotify.com/v1/audio-analysis/4c5XvzfckDSByLjW3zOOYD,257705,4,Cinema
0.544,0.8,2,-9.555,1,0.0312,0.000142,0.0462,0.101,0.385,122.006,audio_features,4H1WX8N0IRyPn2kG1TrJEI,spotify:track:4H1WX8N0IRyPn2kG1TrJEI,https://api.spotify.com/v1/tracks/4H1WX8N0IRyPn2kG1TrJEI,https://api.spotify.com/v1/audio-analysis/4H1WX8N0IRyPn2kG1TrJEI,346237,4,Mi Pena
0.712,0.959,7,-4.913,1,0.0446,0.000627,0.812,0.11,0.161,122.007,audio_features,3LvAMGMQt0GEPSBrDFxkRB,spotify:track:3LvAMGMQt0GEPSBrDFxkRB,https://api.spotify.com/v1/tracks/3LvAMGMQt0GEPSBrDFxkRB,https://api.spotify.com/v1/audio-analysis/3LvAMGMQt0GEPSBrDFxkRB,383607,4,Amore
0.591,0.656,9,-8.893,0,0.0398,0.000449,0.305,0.0687,0.569,122.0,audio_features,7ueApo7ZVKglrGkt7X85e9,spotify:track:7ueApo7ZVKglrGkt7X85e9,https://api.spotify.com/v1/tracks/7ueApo7ZVKglrGkt7X85e9,https://api.spotify.com/v1/audio-analysis/7ueApo7ZVKglrGkt7X85e9,279073,4,Conga Mongo
0.681,0.813,11,-7.697,0,0.0369,0.000518,0.482,0.0907,0.0815,119.995,audio_features,0bZKdZHwn81qo9YAU1gM6Y,spotify:track:0bZKdZHwn81qo9YAU1gM6Y,https://api.spotify.com/v1/tracks/0bZKdZHwn81qo9YAU1gM6Y,https://api.spotify.com/v1/audio-analysis/0bZKdZHwn81qo9YAU1gM6Y,386125,4,Save a Prayer - DJ CHUS Rework
0.774,0.75,1,-9.218,1,0.0647,0.00602,0.639,0.102,0.656,123.007,audio_features,4Om4hcaPAyltvB2vujUzjj,spotify:track:4Om4hcaPAyltvB2vujUzjj,https://api.spotify.com/v1/tracks/4Om4hcaPAyltvB2vujUzjj,https://api.spotify.com/v1/audio-analysis/4Om4hcaPAyltvB2vujUzjj,474616,4,Nomada
0.637,0.851,5,-8.477,0,0.0328,0.0328,0.573,0.219,0.414,121.019,audio_features,7vVvsrRjGtEkKHaLxSG8Pn,spotify:track:7vVvsrRjGtEkKHaLxSG8Pn,https://api.spotify.com/v1/tracks/7vVvsrRjGtEkKHaLxSG8Pn,https://api.spotify.com/v1/audio-analysis/7vVvsrRjGtEkKHaLxSG8Pn,195362,4,Every Breath You Take
0.661,0.898,4,-3.562,0,0.0452,0.00167,0.314,0.0555,0.325,123.031,audio_features,0vS9fkI3eI1JYjR1JuffHE,spotify:track:0vS9fkI3eI1JYjR1JuffHE,https://api.spotify.com/v1/tracks/0vS9fkI3eI1JYjR1JuffHE,https://api.spotify.com/v1/audio-analysis/0vS9fkI3eI1JYjR1JuffHE,222439,4,Sun Will Rise - Edit
